	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d
109	1.41243	-4.13677	-8.80520	-10.59069	3.46301	0.00312	8.04436	1.94965	-8.73036	-0.03388	-0.01647	-0.00508	9.39726	4.75496	-11.76869	0.73969	0.00033	0.03671	10.40461	-3.98923	-175.30725	1.70310	155.32608	16.00582	3.66598	0.96528	-0.24891	0.07452	-0.03414	10.59551	-0.66631	-13.93216	0.08911	0.02901	0.01744	-2.84844	15.75366	3.08950	-0.01151	-0.00192	0.00037	8.67685	8.74862	163.75850	-1.70077	152.57661	15.09543	-11.35338	-12.28548	-6.12876	-5.67605	0.24736	36.60676	5.55770	2.35267	0.04630	-0.06015	-0.19273	1.92366	9.02093	-8.78096	0.03034	0.01051	0.05782	13.35411	-2.27732	6.54345	-24.16385	-17.52210	15.04521	3.31132	4.40967	-0.11122	0.11190	0.03536	5.53297	-1.27626	-12.17079	0.01057	0.02588	0.00643	-2.52375	18.51779	2.41057	-0.00891	-0.00103	0.00136	7.45399	9.90591	-22.81978	7.08408	-28.91116
110	1.43602	-4.18485	-8.88399	-9.69322	3.36677	0.01118	7.98954	1.90774	-8.70138	-0.05671	-0.01763	-0.00256	9.37208	4.89592	-11.70552	0.76297	0.00209	0.01445	10.56249	-3.98319	-175.37802	1.76729	155.28040	15.92972	3.77124	0.89899	-0.25082	0.08698	-0.03532	10.41174	-0.69014	-13.86688	0.08701	0.03545	0.03793	-2.87930	16.00775	3.28816	-0.01168	-0.00165	0.00054	8.44636	8.78406	163.68594	-2.15656	152.72388	16.60218	-11.70658	-12.79956	1.37324	-2.14368	-0.05405	39.09688	5.13254	4.15729	-0.01098	-0.01492	0.04250	0.94510	9.27795	-8.81860	-0.01713	-0.00030	-0.02443	13.41065	-2.18096	6.16619	-26.07756	-16.90543	15.23018	3.30181	4.51448	-0.09984	0.10779	0.03436	5.22934	-1.40363	-12.20310	0.00480	0.02302	0.00219	-2.40326	18.71822	2.28767	-0.00851	-0.00099	0.00108	7.29730	9.92012	-22.88044	7.80447	-28.87674
111	1.49398	-4.22298	-8.95621	-8.50333	3.90080	0.01622	7.99512	1.84388	-8.65711	-0.07054	-0.01765	0.00391	9.36529	5.03351	-11.64824	0.76724	-0.00368	-0.00905	10.71274	-3.98202	-175.46851	1.83557	155.23164	15.85223	3.86675	0.84726	-0.23647	0.09730	-0.03209	10.09266	-0.72460	-13.65499	0.08020	0.03985	0.05245	-2.91284	16.21217	3.51784	-0.01164	-0.00142	0.00057	8.23090	8.80721	163.62241	-2.66843	153.08655	18.03260	-12.02271	-13.37080	0.37688	-3.84785	-0.01416	41.36718	4.57990	5.99263	0.00979	-0.01937	-0.03384	0.30052	9.72724	-8.84549	-0.01563	-0.00036	-0.01193	13.46431	-2.11765	5.83267	-27.53658	-16.17734	15.43051	3.20539	4.56973	-0.09465	0.10281	0.03426	5.01440	-1.42404	-12.30952	0.00056	0.02102	0.00017	-2.31825	18.93201	2.22232	-0.00818	-0.00093	0.00077	7.13046	9.93659	-22.93841	8.47404	-28.92767
112	1.57901	-4.27065	-9.02038	-8.75949	3.61450	0.02129	8.05614	1.77439	-8.60499	-0.07133	-0.02508	0.01045	9.37609	5.16832	-11.59721	0.77290	-0.00617	-0.03129	10.85627	-3.99289	-175.57503	1.90987	155.17648	15.77833	3.95004	0.83827	-0.21713	0.10631	-0.02527	9.65571	-0.77808	-13.35385	0.07161	0.04212	0.05988	-2.95059	16.37081	3.74668	-0.01142	-0.00124	0.00037	8.02784	8.82238	163.56100	-3.22417	153.59735	19.36756	-12.31346	-13.99895	-1.69467	-5.01455	0.06019	43.34113	3.95119	7.72068	0.03430	-0.02288	-0.10103	0.06686	10.29163	-8.79678	-0.01381	-0.00026	0.00027	13.52293	-2.08865	5.55763	-28.40615	-15.40766	15.64257	3.04610	4.55730	-0.09289	0.09616	0.03455	4.88267	-1.34518	-12.45951	-0.00267	0.01992	-0.00045	-2.26546	19.13585	2.19510	-0.00794	-0.00088	0.00050	6.95251	9.95344	-22.99125	9.08929	-29.06558
113	1.68042	-4.34547	-9.07067	-7.07792	3.58710	0.01913	8.16594	1.72050	-8.56096	-0.08884	-0.02705	0.02036	9.40294	5.30395	-11.55137	0.78466	-0.00481	-0.05241	10.99276	-4.01848	-175.68936	1.99215	155.11179	15.71518	4.02263	0.90120	-0.19976	0.11255	-0.01619	9.12587	-0.85906	-13.03171	0.06254	0.04213	0.06066	-2.99576	16.49635	3.94472	-0.01108	-0.00114	-0.00002	7.83442	8.83380	163.49841	-3.81343	154.18352	20.60877	-12.57613	-14.65285	-3.72596	-5.72791	0.12414	44.96471	3.30118	9.19914	0.05642	-0.02499	-0.13301	0.28957	10.86174	-8.66790	-0.01189	0.00000	0.01002	13.59250	-2.09304	5.34935	-28.58570	-14.70759	15.86257	2.85846	4.45885	-0.08941	0.08788	0.03339	4.82987	-1.19331	-12.62525	-0.00568	0.01947	-0.00019	-2.23813	19.30477	2.19670	-0.00779	-0.00083	0.00033	6.76451	9.96823	-23.03600	9.64635	-29.28346
114	1.78959	-4.45452	-9.10191	-6.26661	2.08668	0.01765	8.32072	1.69883	-8.54079	-0.10899	-0.04240	0.03379	9.44441	5.44490	-11.50850	0.81148	-0.00669	-0.07324	11.12128	-4.05590	-175.80116	2.08469	155.03638	15.67052	4.08323	1.05112	-0.18157	0.11340	-0.00595	8.53503	-0.96705	-12.75454	0.05178	0.03949	0.05400	-3.05112	16.60615	4.09468	-0.01068	-0.00109	-0.00044	7.64769	8.84403	163.43590	-4.42937	154.77539	21.76119	-12.80149	-15.28306	-4.90398	-6.07645	0.15119	46.19429	2.69100	10.32356	0.07263	-0.02566	-0.12240	0.97878	11.33974	-8.52112	-0.01004	0.00033	0.01623	13.67451	-2.12722	5.20894	-28.01270	-14.21102	16.08525	2.67283	4.26204	-0.08421	0.07995	0.03086	4.85153	-1.00433	-12.78171	-0.00780	0.01959	0.00071	-2.22635	19.42113	2.22280	-0.00772	-0.00082	0.00028	6.56932	9.97763	-23.06807	10.14070	-29.56473
115	1.90309	-4.59363	-9.11234	-5.50907	2.33322	0.01608	8.52150	1.71790	-8.55278	-0.11413	-0.04313	0.04544	9.49829	5.59473	-11.46661	0.80930	-0.01080	-0.08792	11.24100	-4.09770	-175.90065	2.19146	154.95215	15.65047	4.12591	1.28339	-0.15928	0.10892	0.00363	7.92292	-1.08937	-12.56829	0.03857	0.03477	0.04015	-3.11292	16.71456	4.18859	-0.01023	-0.00106	-0.00070	7.46412	8.85359	163.37740	-5.06522	155.31432	22.81934	-12.99028	-15.83947	-5.03831	-6.06783	0.13994	46.98502	2.19069	11.04836	0.08313	-0.02503	-0.07713	2.09738	11.66314	-8.44675	-0.00842	0.00060	0.01898	13.76515	-2.18447	5.13130	-26.67256	-14.03688	16.30568	2.50867	3.96501	-0.07550	0.07483	0.02675	4.93975	-0.81313	-12.91301	-0.00907	0.01997	0.00180	-2.22306	19.47611	2.27467	-0.00770	-0.00084	0.00031	6.37119	9.97827	-23.08118	10.56816	-29.88519
116	2.02368	-4.75529	-9.10219	-5.23907	2.08647	0.01661	8.77527	1.78108	-8.59678	-0.12938	-0.04748	0.06514	9.56071	5.75734	-11.42473	0.83604	-0.00904	-0.09757	11.35289	-4.13512	-175.98103	2.31999	154.86320	15.65899	4.14393	1.57593	-0.13720	0.10103	0.01099	7.33715	-1.20557	-12.49097	0.02498	0.02939	0.02394	-3.16627	16.82694	4.22242	-0.00979	-0.00105	-0.00066	7.27948	8.86208	163.32687	-5.71146	155.75682	23.76649	-13.15937	-16.27435	-4.38668	-5.75339	0.10532	47.29879	1.87438	11.36213	0.08908	-0.02344	-0.00992	3.55666	11.80376	-8.50118	-0.00712	0.00072	0.01919	13.85692	-2.25578	5.10702	-24.61262	-14.25182	16.52130	2.37368	3.57891	-0.06110	0.07458	0.02080	5.08291	-0.64635	-13.01062	-0.00963	0.02041	0.00271	-2.22384	19.47005	2.35152	-0.00770	-0.00090	0.00037	6.17535	9.96771	-23.06850	10.92728	-30.21714
117	2.16069	-4.93537	-9.07193	-4.94825	1.99284	0.01848	9.09493	1.88869	-8.66409	-0.14048	-0.05041	0.08954	9.62387	5.93868	-11.38517	0.85177	-0.00973	-0.09124	11.46076	-4.16115	-176.03989	2.48359	154.77429	15.69832	4.13339	1.89367	-0.12275	0.09114	0.01653	6.82356	-1.29637	-12.51616	0.01433	0.02455	0.01161	-3.19272	16.94170	4.19833	-0.00938	-0.00106	-0.00038	7.08987	8.86937	163.28653	-6.35644	156.07654	24.58602	-13.33045	-16.53843	-3.40682	-5.34648	0.06707	47.11980	1.80240	11.24847	0.08949	-0.02146	0.06407	5.23109	11.76153	-8.67099	-0.00612	0.00070	0.01791	13.94130	-2.33257	5.12463	-21.94069	-14.85233	16.73059	2.26265	3.13047	-0.04248	0.07952	0.01376	5.26444	-0.51593	-13.07323	-0.00907	0.02092	0.00298	-2.22400	19.41369	2.44439	-0.00773	-0.00098	0.00045	5.98816	9.94496	-23.02393	11.22255	-30.53423
118	2.33006	-5.13333	-9.02290	-4.80600	1.01652	0.02293	9.50088	2.03633	-8.73907	-0.14994	-0.05963	0.12195	9.67614	6.14816	-11.35350	0.86530	-0.00994	-0.06344	11.57096	-4.17141	-176.07909	2.70245	154.68883	15.76886	4.09429	2.19433	-0.12045	0.08014	0.02204	6.41189	-1.35128	-12.62074	0.00878	0.02083	0.00551	-3.18471	17.05485	4.12765	-0.00904	-0.00107	-0.00005	6.89171	8.87538	163.25624	-6.98821	156.26399	25.27193	-13.51459	-16.59376	-2.47272	-5.06727	0.03750	46.45666	1.99564	10.68553	0.08259	-0.01970	0.12496	6.98697	11.55769	-8.88797	-0.00541	0.00058	0.01605	14.01190	-2.40991	5.17253	-18.80161	-15.76865	16.92897	2.15870	2.66230	-0.02103	0.08638	0.00630	5.45968	-0.41658	-13.11334	-0.00796	0.02121	0.00259	-2.21998	19.32640	2.54119	-0.00777	-0.00109	0.00051	5.81674	9.91036	-22.94329	11.46567	-30.81444
119	2.55325	-5.34853	-8.96148	-4.97569	0.39046	0.03189	10.02211	2.21230	-8.79829	-0.15699	-0.06654	0.16411	9.70281	6.39813	-11.33691	0.87396	-0.00993	-0.00968	11.69011	-4.16360	-176.10350	3.00302	154.60847	15.86936	4.03054	2.43585	-0.12531	0.06813	0.02790	6.11065	-1.36926	-12.77731	0.00695	0.01801	0.00307	-3.15154	17.16011	4.03408	-0.00874	-0.00109	0.00015	6.68230	8.87983	163.23380	-7.59532	156.32442	25.82643	-13.70977	-16.43643	-1.73813	-5.02311	0.01875	45.32998	2.42502	9.68210	0.06804	-0.01873	0.15392	8.70809	11.22398	-9.07044	-0.00500	0.00041	0.01425	14.06662	-2.48846	5.24147	-15.34744	-16.88200	17.10796	2.03955	2.22637	-0.00467	0.09023	0.00124	5.63840	-0.33011	-13.15092	-0.00623	0.02109	0.00171	-2.20924	19.23294	2.62733	-0.00784	-0.00119	0.00053	5.66764	9.86479	-22.82549	11.67422	-31.04079
120	2.85536	-5.57757	-8.90308	-5.44499	-0.47370	0.04732	10.69608	2.39844	-8.81104	-0.15604	-0.07478	0.20948	9.68752	6.70069	-11.34032	0.87072	-0.00919	0.07094	11.82240	-4.13612	-176.11966	3.41602	154.53366	15.99676	3.94956	2.58247	-0.13026	0.05631	0.03286	5.91302	-1.35477	-12.95662	0.00642	0.01604	0.00175	-3.11078	17.24681	3.94391	-0.00847	-0.00111	0.00021	6.45994	8.88194	163.21637	-8.16721	156.27332	26.25207	-13.90558	-16.10865	-1.06697	-5.25887	0.00724	43.76203	3.01735	8.30831	0.04705	-0.01897	0.13942	10.30611	10.79895	-9.15718	-0.00489	0.00024	0.01278	14.10768	-2.57448	5.32704	-11.71752	-18.04867	17.26044	1.88771	1.86473	-0.00105	0.08722	0.00024	5.77379	-0.23675	-13.19941	-0.00416	0.02049	0.00078	-2.19229	19.15678	2.69141	-0.00792	-0.00127	0.00048	5.54513	9.80877	-22.67216	11.86697	-31.19950
121	3.25937	-5.81799	-8.86952	-6.38749	-2.56287	0.07311	11.56275	2.58138	-8.74698	-0.15675	-0.09518	0.26623	9.61239	7.05965	-11.36049	0.88059	-0.00818	0.18258	11.96766	-4.08677	-176.13414	3.97421	154.46465	16.14656	3.86163	2.60821	-0.12762	0.04702	0.03461	5.80725	-1.31695	-13.12975	0.00457	0.01508	0.00053	-3.07690	17.30383	3.87748	-0.00825	-0.00113	0.00020	6.22431	8.88087	163.20198	-8.69536	156.13116	26.54940	-14.08394	-15.69029	-0.06339	-5.76293	0.00021	41.77599	3.66998	6.69584	0.02171	-0.02034	0.07861	11.71330	10.33135	-9.12010	-0.00508	0.00008	0.01150	14.14004	-2.67745	5.43026	-8.03307	-19.12357	17.38866	1.70115	1.58710	-0.01053	0.07755	0.00213	5.85285	-0.13048	-13.24590	-0.00210	0.01946	0.00019	-2.17320	19.11139	2.72867	-0.00797	-0.00131	0.00035	5.45081	9.74202	-22.48634	12.05664	-31.27604
122	3.77588	-6.07314	-8.88013	-7.25364	-3.25709	0.10390	12.65247	2.77133	-8.59244	-0.14181	-0.10526	0.29640	9.45445	7.45913	-11.37644	0.86402	-0.00706	0.32422	12.11920	-4.00968	-176.15201	4.71164	154.40288	16.31316	3.77691	2.49887	-0.11658	0.04151	0.03256	5.78605	-1.27086	-13.26642	0.00113	0.01473	-0.00004	-3.05208	17.32875	3.84031	-0.00810	-0.00117	0.00024	5.97619	8.87574	163.19014	-9.17436	155.91885	26.71839	-14.21869	-15.27002	1.50794	-6.37513	-0.00048	39.39977	4.27454	5.00742	-0.00610	-0.02206	-0.02584	12.86341	9.88247	-8.95761	-0.00554	-0.00005	0.00985	14.16905	-2.80693	5.55586	-4.40412	-19.97913	17.50668	1.49543	1.36950	-0.02424	0.06431	0.00493	5.87889	-0.02498	-13.25303	-0.00081	0.01793	0.00001	-2.15809	19.09576	2.74174	-0.00793	-0.00132	0.00017	5.38444	9.66328	-22.27119	12.24695	-31.25517
123	4.40026	-6.35345	-8.94641	-8.27757	-4.47612	0.14167	13.97697	3.01080	-8.36124	-0.12651	-0.12075	0.31508	9.17981	7.85670	-11.34236	0.84320	-0.00722	0.50417	12.26496	-3.89549	-176.17683	5.66382	154.35159	16.49004	3.70128	2.25342	-0.10327	0.03880	0.02863	5.84789	-1.23308	-13.33871	-0.00170	0.01398	0.00030	-3.02642	17.33017	3.82418	-0.00804	-0.00124	0.00041	5.71701	8.86547	163.18227	-9.60266	155.65620	26.76322	-14.27495	-14.92106	3.48739	-6.90864	0.00713	36.67392	4.73125	3.40054	-0.03533	-0.02312	-0.16936	13.67299	9.52329	-8.67967	-0.00618	-0.00015	0.00691	14.19847	-2.97099	5.71036	-0.94580	-20.51680	17.63246	1.29212	1.17548	-0.03356	0.05086	0.00771	5.86453	0.05619	-13.17966	-0.00085	0.01578	-0.00004	-2.15026	19.09964	2.73422	-0.00779	-0.00130	-0.00001	5.34395	9.56961	-22.02896	12.43684	-31.12688
124	5.12715	-6.67573	-9.07535	-9.28982	-5.84924	0.18595	15.53454	3.35030	-8.07580	-0.10208	-0.12634	0.29490	8.74517	8.19251	-11.20380	0.79408	-0.00029	0.69957	12.39686	-3.74145	-176.21490	6.86649	154.31644	16.67063	3.63448	1.88454	-0.09260	0.03750	0.02478	5.98881	-1.21182	-13.33047	-0.00213	0.01220	0.00065	-2.98733	17.31765	3.81763	-0.00805	-0.00132	0.00067	5.44909	8.84892	163.18077	-9.98250	155.36264	26.69466	-14.21618	-14.69821	5.77259	-7.26937	0.02209	33.66029	4.95306	2.01232	-0.06597	-0.02280	-0.34657	14.03178	9.32061	-8.29609	-0.00684	-0.00018	0.00166	14.22950	-3.17632	5.90083	2.20148	-20.67233	17.77895	1.10615	0.97601	-0.03398	0.04015	0.00921	5.82448	0.09387	-12.99830	-0.00264	0.01326	-0.00021	-2.14712	19.11151	2.70576	-0.00755	-0.00127	-0.00011	5.32531	9.45660	-21.76114	12.62508	-30.89122
125	5.96764	-7.05390	-9.27470	-9.63365	-8.98274	0.22513	17.32546	3.80244	-7.73601	-0.08263	-0.14634	0.27196	8.11127	8.41262	-10.93102	0.73610	-0.00782	0.89155	12.51835	-3.55910	-176.27800	8.35113	154.30563	16.84967	3.57194	1.41819	-0.08446	0.03683	0.02155	6.19478	-1.20180	-13.24321	-0.00035	0.00966	0.00014	-2.92819	17.29136	3.81334	-0.00809	-0.00139	0.00096	5.17652	8.82574	163.18802	-10.31894	155.05763	26.52504	-14.02376	-14.63968	8.61324	-7.37402	0.04505	30.44362	4.88266	0.95643	-0.09863	-0.02050	-0.55017	13.80843	9.31005	-7.81223	-0.00731	-0.00013	-0.00626	14.26056	-3.42918	6.13349	4.86019	-20.41894	17.95108	0.94211	0.75913	-0.02249	0.03352	0.00704	5.77274	0.08008	-12.70356	-0.00642	0.01061	-0.00059	-2.14127	19.12392	2.65443	-0.00722	-0.00123	-0.00011	5.32409	9.31973	-21.47076	12.81100	-30.55846
126	6.94370	-7.48541	-9.54779	-8.63864	-10.35789	0.23471	19.35825	4.32277	-7.32010	-0.06622	-0.14145	0.24507	7.25933	8.48998	-10.53372	0.65795	-0.00185	1.02191	12.63745	-3.36627	-176.37877	10.13579	154.32933	17.02502	3.50813	0.89057	-0.07725	0.03697	0.01898	6.44419	-1.18901	-13.09261	0.00257	0.00736	-0.00118	-2.84814	17.24372	3.80762	-0.00817	-0.00146	0.00125	4.90589	8.79648	163.20561	-10.61896	154.76013	26.25994	-13.71191	-14.76171	12.22738	-7.18076	0.08085	27.12416	4.51541	0.30775	-0.13391	-0.01591	-0.76703	12.87607	9.46952	-7.22725	-0.00739	0.00002	-0.01570	14.28670	-3.73507	6.41306	6.82714	-19.76551	18.14519	0.79454	0.53534	0.00197	0.02977	-0.00067	5.72009	0.01896	-12.31629	-0.01223	0.00760	-0.00108	-2.12337	19.13691	2.57959	-0.00682	-0.00120	-0.00000	5.33794	9.15557	-21.16323	12.99343	-30.14674
127	8.06820	-7.95557	-9.88141	-6.38390	-11.42215	0.19791	21.63804	4.83763	-6.81063	-0.05343	-0.13292	0.21870	6.20188	8.43241	-10.04947	0.56297	0.00228	1.04717	12.75834	-3.17681	-176.52490	12.21248	154.39740	17.19715	3.43958	0.34082	-0.07307	0.03981	0.01766	6.71364	-1.16261	-12.89947	0.00669	0.00668	-0.00317	-2.74872	17.16958	3.79779	-0.00827	-0.00153	0.00147	4.64568	8.76181	163.23537	-10.89128	154.48833	25.89703	-13.32551	-15.05439	16.22176	-6.66304	0.13318	23.81065	3.90420	0.07950	-0.17152	-0.00884	-0.97273	11.16226	9.70669	-6.53351	-0.00680	0.00028	-0.02322	14.30024	-4.09681	6.74344	7.91982	-18.74802	18.34858	0.64804	0.33794	0.03312	0.02523	-0.01146	5.67220	-0.07497	-11.88266	-0.01948	0.00359	-0.00146	-2.08494	19.15689	2.48107	-0.00642	-0.00118	0.00017	5.36663	8.96089	-20.84436	13.16869	-29.67962
128	9.33462	-8.45152	-10.24262	-5.17278	-11.96552	0.17793	24.14425	5.28628	-6.20162	-0.03051	-0.12524	0.13464	4.98170	8.26957	-9.53306	0.44592	0.00151	0.93208	12.88100	-3.00007	-176.71866	14.53509	154.51730	17.36728	3.36687	-0.19715	-0.07380	0.04697	0.01780	6.97916	-1.12577	-12.68590	0.01234	0.00830	-0.00547	-2.63813	17.07504	3.78668	-0.00839	-0.00160	0.00152	4.40405	8.72147	163.28001	-11.14513	154.25949	25.43381	-12.92365	-15.49207	19.64029	-5.44886	0.19467	20.61802	3.13757	0.21752	-0.20903	0.00208	-1.12532	8.71200	9.86673	-5.72442	-0.00560	0.00062	-0.02517	14.29301	-4.51236	7.12851	8.05043	-17.42470	18.54556	0.48297	0.20702	0.05731	0.01635	-0.01890	5.63306	-0.18424	-11.45599	-0.02652	-0.00184	-0.00134	-2.02091	19.19018	2.35729	-0.00605	-0.00119	0.00033	5.41102	8.73161	-20.51869	13.32790	-29.18262
